TIME(s)	'pip2,ap2'	'ap2,clat'	'clat,clat'	Nloops	nOverlapPartner	nOverlapSystem	nOverlapSpanBox	nDisplace2D	nDisplace3D	nDisplace3Dto2D	nAssocSuccess
76.95	160	40	25	2	47	67	0	1485	0	12	24438
76.965	157	40	28	2	47	69	0	1486	0	12	24441
76.98	158	40	32	2	47	69	0	1486	0	12	24448
76.995	161	40	28	2	47	69	0	1487	0	12	24451
77.01	161	40	26	2	47	69	0	1487	0	12	24454
77.025	158	40	25	2	47	69	0	1487	0	12	24458
77.04	160	40	27	2	47	69	0	1487	0	12	24467
77.055	162	40	31	2	47	69	0	1487	0	12	24474
77.07	163	40	34	2	47	69	0	1487	0	12	24480
77.085	161	40	31	2	47	69	0	1487	0	12	24483
77.1	160	40	30	2	47	69	0	1487	0	12	24487
77.115	162	40	33	2	47	69	0	1487	0	12	24493
77.13	162	40	31	2	47	69	0	1488	0	12	24498
77.145	162	40	33	3	47	69	0	1488	0	12	24503
77.16	162	40	32	3	47	69	0	1488	0	12	24506
77.175	160	40	32	3	47	69	0	1488	0	12	24512
77.19	161	40	30	2	47	69	0	1488	0	12	24515
77.205	164	40	33	2	47	69	0	1488	0	12	24525
77.22	166	40	30	2	47	69	0	1488	0	12	24531
77.235	167	40	28	2	47	70	0	1489	0	12	24535
77.25	166	40	29	2	47	70	0	1491	0	12	24541
77.265	165	40	28	2	47	70	0	1492	0	12	24543
77.28	166	40	31	2	47	70	0	1493	0	12	24548
77.295	162	40	29	2	47	70	0	1493	0	12	24551
77.31	167	40	27	2	47	70	0	1496	0	12	24560
77.325	167	40	24	2	47	70	0	1496	0	12	24565
77.34	163	40	27	2	47	70	0	1496	0	12	24570
77.355	165	40	31	2	47	70	0	1497	0	12	24579
77.37	168	40	33	2	47	70	0	1497	0	12	24586
77.385	166	40	34	2	47	70	0	1497	0	12	24591
77.4	166	40	34	2	47	70	0	1498	0	12	24595
77.415	167	41	30	2	47	70	0	1498	0	12	24599
77.43	165	41	30	2	47	70	0	1498	0	12	24603
77.445	165	41	29	2	47	70	0	1498	0	12	24605
77.46	166	41	32	1	47	70	0	1498	0	12	24616
77.475	166	41	35	2	47	70	0	1498	0	12	24623
77.49	164	41	37	2	47	70	0	1500	0	12	24628
77.505	167	41	39	2	47	70	0	1508	0	12	24636
77.52	166	41	35	2	47	70	0	1510	0	12	24638
77.535	165	41	35	2	47	70	0	1512	0	12	24641
77.55	161	41	34	2	47	70	0	1512	0	12	24646
77.565	162	41	29	1	47	70	0	1513	0	12	24649
77.58	167	41	28	2	47	70	0	1513	0	12	24661
77.595	168	41	27	2	47	70	0	1515	0	12	24662
77.61	167	41	29	2	47	70	0	1515	0	12	24668
77.625	167	41	29	2	47	70	0	1516	0	12	24673
77.64	169	41	30	1	47	70	0	1521	0	12	24682
77.655	169	41	29	1	47	70	0	1521	0	12	24687
77.67	169	41	29	1	47	70	0	1522	0	12	24690
77.685	168	41	32	1	47	70	0	1522	0	12	24696
77.7	171	41	31	0	47	70	0	1522	0	12	24705
77.715	172	41	31	0	47	70	0	1523	0	12	24709
77.73	172	41	33	1	47	70	0	1523	0	12	24716
77.745	169	41	34	1	47	70	0	1524	0	12	24726
77.76	170	41	33	1	47	70	0	1525	0	12	24730
77.775	168	41	32	0	47	70	0	1528	0	12	24735
77.79	167	41	33	0	47	70	0	1529	0	12	24738
77.805	166	41	32	1	47	70	0	1529	0	12	24740
77.82	167	41	31	1	47	70	0	1537	0	12	24748
77.835	169	40	27	1	47	70	0	1539	0	12	24753
77.85	168	40	31	1	47	70	0	1539	0	12	24766
77.865	168	40	33	1	47	70	0	1539	0	12	24772
77.88	165	40	31	1	47	70	0	1540	0	12	24778
77.895	164	40	30	1	47	70	0	1540	0	12	24786
77.91	163	40	28	1	47	70	0	1540	0	12	24790
77.925	165	40	24	1	47	70	0	1540	0	12	24798
77.94	167	40	24	0	47	70	0	1540	0	12	24808
77.955	166	40	24	1	47	70	0	1540	0	12	24814
77.97	167	40	22	1	47	70	0	1542	0	12	24818
77.985	166	40	25	1	47	70	0	1542	0	12	24821
78	165	40	26	1	47	70	0	1542	0	12	24826
78.015	167	40	26	1	47	70	0	1543	0	12	24831
78.03	167	40	29	2	47	70	0	1545	0	12	24835
78.045	165	40	31	2	47	70	0	1545	0	12	24840
78.06	163	40	33	1	47	70	0	1545	0	12	24846
78.075	163	40	33	1	47	70	0	1545	0	12	24853
78.09	162	40	30	1	47	71	0	1545	0	12	24856
78.105	160	40	33	1	47	71	0	1547	0	12	24863
78.12	162	40	33	1	47	72	0	1547	0	12	24872
78.135	163	40	31	1	47	72	0	1548	0	12	24876
78.15	164	40	31	1	47	72	0	1549	0	12	24886
78.165	164	40	32	1	47	72	0	1549	0	12	24893
78.18	165	40	31	1	47	72	0	1550	0	12	24899
78.195	163	40	28	0	47	72	0	1550	0	12	24902
78.21	163	40	30	0	47	72	0	1550	0	12	24910
78.225	163	40	29	0	47	72	0	1551	0	12	24916
78.24	160	40	26	0	47	72	0	1551	0	12	24920
78.255	163	41	23	0	47	72	0	1551	0	12	24928
78.27	164	41	21	0	47	72	0	1552	0	12	24932
78.285	166	41	21	0	47	72	0	1555	0	12	24945
78.3	163	41	21	0	47	72	0	1556	0	12	24953
78.315	166	41	22	0	47	72	0	1557	0	12	24964
78.33	166	41	21	0	47	72	0	1558	0	12	24969
78.345	166	41	17	0	47	72	0	1559	0	12	24971
78.36	165	41	17	0	47	72	0	1559	0	12	24975
78.375	166	41	17	0	47	72	0	1559	0	12	24982
78.39	167	41	19	0	47	72	0	1559	0	12	24992
78.405	167	41	20	0	47	72	0	1560	0	12	24995
78.42	167	41	22	0	47	72	0	1561	0	12	25001
78.435	168	41	27	0	47	72	0	1561	0	12	25009
78.45	168	41	28	0	47	72	0	1561	0	12	25018
78.465	169	41	23	0	47	72	0	1564	0	12	25022
78.48	169	41	27	0	47	72	0	1565	0	12	25031
78.495	166	41	30	0	47	72	0	1568	0	12	25036
78.51	169	41	32	0	47	72	0	1569	0	12	25046
78.525	169	41	28	0	47	72	0	1570	0	12	25051
78.54	170	41	30	0	47	72	0	1570	0	12	25058
78.555	169	41	29	1	47	72	0	1573	0	12	25064
78.57	168	42	27	1	47	72	0	1573	0	12	25067
78.585	169	42	31	1	47	72	0	1573	0	12	25074
78.6	168	42	28	1	47	73	0	1573	0	12	25080
78.615	170	42	28	1	47	73	0	1573	0	12	25085
78.63	170	42	25	1	47	73	0	1573	0	12	25088
78.645	169	42	29	2	47	73	0	1575	0	12	25096
78.66	169	42	29	2	47	73	0	1575	0	12	25100
78.675	168	42	28	1	47	73	0	1575	0	12	25105
78.69	168	42	28	0	47	73	0	1575	0	12	25110
78.705	166	42	30	1	47	73	0	1575	0	12	25114
78.72	166	42	30	3	47	73	0	1575	0	12	25119
78.735	164	42	30	3	47	73	0	1575	0	12	25125
78.75	167	42	29	1	47	73	0	1576	0	12	25134
78.765	166	42	27	1	47	73	0	1576	0	12	25137
78.78	166	42	29	1	47	73	0	1576	0	12	25144
78.795	163	42	28	1	47	73	0	1576	0	12	25148
78.81	164	42	29	1	47	73	0	1576	0	12	25157
78.825	165	42	27	1	47	73	0	1580	0	12	25169
78.84	166	42	27	1	47	73	0	1582	0	12	25173
78.855	168	42	26	1	47	73	0	1584	0	12	25178
78.87	168	42	29	1	47	73	0	1586	0	12	25187
78.885	166	42	27	1	47	73	0	1586	0	12	25191
78.9	166	42	27	1	47	73	0	1589	0	12	25194
78.915	164	42	28	1	47	73	0	1593	0	12	25202
78.93	168	42	29	1	47	73	0	1593	0	12	25210
78.945	167	42	29	1	47	73	0	1593	0	12	25215
78.96	167	42	29	1	47	73	0	1594	0	12	25218
78.975	167	42	29	1	47	74	0	1594	0	12	25226
78.99	167	42	30	1	47	74	0	1594	0	12	25230
79.005	167	42	24	1	47	74	0	1594	0	12	25233
79.02	168	42	22	1	47	74	0	1595	0	12	25241
79.035	168	42	25	1	47	74	0	1596	0	12	25250
79.05	166	42	24	1	47	74	0	1598	0	12	25256
79.065	166	42	25	1	47	74	0	1599	0	12	25263
79.08	163	42	26	1	47	74	0	1599	0	12	25268
79.095	166	42	27	1	47	74	0	1599	0	12	25276
79.11	163	42	30	1	47	74	0	1601	0	12	25283
79.125	164	42	29	1	47	74	0	1603	0	12	25287
79.14	164	42	28	1	47	74	0	1604	0	12	25294
79.155	165	42	26	0	47	74	0	1605	0	12	25301
79.17	165	42	29	1	47	74	0	1605	0	12	25308
79.185	162	42	29	1	47	74	0	1605	0	12	25312
79.2	161	42	27	1	47	74	0	1608	0	12	25316
79.215	163	42	29	1	47	75	0	1608	0	12	25324
79.23	161	42	27	1	47	75	0	1610	0	12	25327
79.245	161	42	27	1	47	75	0	1611	0	12	25332
79.26	162	42	28	1	47	75	0	1616	0	12	25339
79.275	163	42	29	1	47	75	0	1617	0	12	25346
79.29	162	42	30	1	47	75	0	1617	0	13	25351
79.305	158	42	27	1	47	75	0	1617	0	13	25352
79.32	158	42	24	1	47	75	0	1617	0	13	25357
79.335	159	42	24	1	47	75	0	1618	0	13	25364
79.35	160	42	24	0	47	75	0	1618	0	13	25370
79.365	158	42	24	0	47	75	0	1618	0	13	25371
79.38	155	42	25	0	47	75	0	1618	0	13	25375
79.395	155	42	24	0	47	75	0	1618	0	13	25379
79.41	158	42	24	0	47	75	0	1618	0	13	25388
79.425	162	42	23	0	47	75	0	1618	0	13	25394
79.44	164	42	21	0	47	75	0	1618	0	13	25400
79.455	161	42	24	0	47	75	0	1618	0	13	25404
79.47	161	42	23	0	47	75	0	1618	0	13	25408
79.485	162	42	23	0	47	75	0	1618	0	13	25413
79.5	161	42	24	0	47	75	0	1618	0	13	25415
79.515	162	42	20	0	47	75	0	1621	0	13	25420
79.53	162	42	20	0	47	75	0	1622	0	13	25427
79.545	161	42	21	0	47	75	0	1622	0	13	25431
79.56	161	42	25	1	47	75	0	1623	0	13	25437
79.575	159	42	23	1	47	75	0	1623	0	13	25441
79.59	158	42	25	1	47	75	0	1624	0	13	25452
79.605	159	42	26	1	47	75	0	1624	0	13	25460
79.62	163	42	20	1	47	75	0	1624	0	13	25465
79.635	162	42	25	1	47	75	0	1625	0	13	25475
79.65	161	42	25	1	47	76	0	1628	0	13	25477
79.665	161	42	23	1	47	76	0	1628	0	13	25482
79.68	160	42	23	1	47	76	0	1628	0	13	25489
79.695	162	42	22	1	47	76	0	1628	0	13	25497
79.71	161	41	26	1	47	76	0	1628	0	13	25506
79.725	160	41	25	1	47	76	0	1628	0	13	25509
79.74	161	41	29	1	47	76	0	1628	0	13	25519
79.755	163	41	32	2	47	76	0	1631	0	13	25525
79.77	163	41	33	2	47	76	0	1632	0	13	25530
79.785	164	41	33	2	47	76	0	1632	0	13	25533
79.8	165	41	35	2	47	76	0	1632	0	13	25538
79.815	164	41	34	2	47	76	0	1634	0	13	25543
79.83	164	41	31	2	47	76	0	1634	0	13	25549
79.845	163	41	33	2	47	76	0	1634	0	13	25554
79.86	162	41	32	1	47	76	0	1634	0	13	25557
79.875	161	41	32	2	47	76	0	1634	0	13	25561
79.89	161	41	29	2	47	76	0	1634	0	13	25565
79.905	163	41	30	2	47	76	0	1638	0	13	25575
79.92	163	41	33	2	47	76	0	1639	0	13	25580
79.935	165	41	32	2	47	76	0	1641	0	13	25587
79.95	165	41	30	1	47	76	0	1642	0	13	25591
79.965	163	41	32	2	47	76	0	1646	0	13	25599
79.98	164	41	33	2	47	76	0	1646	0	13	25603
79.995	161	41	26	1	47	76	0	1647	0	13	25606
80.01	159	41	29	1	47	76	0	1647	0	13	25611
80.025	161	41	33	1	47	76	0	1648	0	13	25620
80.04	160	41	34	1	47	76	0	1649	0	13	25624
80.055	158	41	30	1	47	77	0	1651	0	13	25628
80.07	159	41	33	1	47	77	0	1651	0	13	25638
80.085	159	41	36	1	47	78	0	1654	0	13	25649
80.1	158	41	30	1	47	78	0	1654	0	13	25653
80.115	156	41	29	1	47	78	0	1655	0	13	25661
80.13	159	41	28	1	47	78	0	1656	0	13	25667
80.145	159	41	26	1	47	78	0	1656	0	13	25674
80.16	162	41	25	1	47	78	0	1656	0	13	25681
80.175	163	41	24	1	47	78	0	1656	0	13	25684
80.19	164	41	24	1	47	78	0	1656	0	13	25689
80.205	165	41	24	1	47	78	0	1656	0	13	25695
80.22	165	41	28	1	47	78	0	1656	0	13	25703
80.235	166	41	29	1	47	78	0	1656	0	13	25710
80.25	167	41	27	1	47	78	0	1657	0	13	25713
80.265	165	41	27	1	47	78	0	1657	0	13	25719
80.28	165	41	31	1	47	78	0	1657	0	13	25727
80.295	164	41	32	1	47	78	0	1657	0	13	25731
80.31	166	41	32	1	47	78	0	1658	0	13	25743
80.325	166	41	32	1	47	79	0	1658	0	13	25749
80.34	168	41	30	1	47	79	0	1658	0	13	25754
80.355	169	41	26	1	47	79	0	1659	0	13	25758
80.37	170	41	27	1	47	79	0	1661	0	13	25767
80.385	171	41	28	1	47	79	0	1661	0	13	25774
80.4	171	41	30	1	47	79	0	1662	0	13	25779
80.415	171	41	33	1	47	79	0	1664	0	13	25787
80.43	173	41	32	0	47	79	0	1664	0	13	25792
80.445	173	41	30	0	47	79	0	1666	0	13	25798
80.46	171	42	31	0	47	79	0	1669	0	13	25804
80.475	170	42	31	0	47	79	0	1671	0	13	25811
80.49	168	42	29	0	47	79	0	1672	0	13	25817
80.505	167	42	27	0	47	79	0	1673	0	13	25824
80.52	167	42	24	0	47	79	0	1674	0	13	25826
80.535	165	42	23	0	47	79	0	1676	0	13	25835
80.55	164	42	25	0	47	79	0	1676	0	13	25838
80.565	164	42	25	0	47	79	0	1676	0	13	25844
80.58	164	42	25	0	47	79	0	1676	0	13	25852
80.595	164	42	22	0	47	79	0	1676	0	13	25857
80.61	162	42	29	0	47	79	0	1676	0	13	25867
80.625	160	42	28	0	47	79	0	1676	0	13	25870
80.64	159	42	28	0	47	80	0	1677	0	13	25876
80.655	159	42	28	0	47	80	0	1677	0	13	25882
80.67	158	42	25	0	47	80	0	1677	0	13	25889
80.685	160	42	27	0	47	80	0	1677	0	13	25900
80.7	161	42	24	0	47	80	0	1677	0	13	25905
80.715	158	42	25	0	47	80	0	1677	0	13	25910
80.73	158	42	26	1	47	80	0	1677	0	13	25915
80.745	157	42	23	1	47	80	0	1677	0	13	25920
80.76	159	42	24	1	47	80	0	1677	0	13	25927
80.775	159	42	22	0	47	80	0	1677	0	13	25929
80.79	159	43	26	1	47	80	0	1677	0	13	25939
80.805	159	43	27	0	47	80	0	1682	0	13	25945
80.82	160	43	27	0	47	80	0	1682	0	13	25951
80.835	159	43	24	0	47	80	0	1683	0	13	25955
80.85	156	43	22	0	47	80	0	1683	0	13	25958
80.865	157	43	23	0	47	80	0	1684	0	13	25964
80.88	159	43	25	0	47	80	0	1684	0	13	25971
80.895	162	43	22	0	47	80	0	1684	0	13	25979
80.91	160	43	25	0	47	80	0	1687	0	13	25984
80.925	160	43	23	0	47	81	0	1688	0	13	25989
80.94	156	43	25	0	47	81	0	1696	0	13	25994
80.955	158	43	25	0	47	81	0	1696	0	13	26001
80.97	160	43	24	0	47	81	0	1696	0	13	26007
80.985	158	43	21	0	47	81	0	1697	0	13	26011
81	162	43	25	0	47	81	0	1697	0	13	26020
81.015	159	43	24	0	47	81	0	1697	0	13	26022
81.03	158	43	26	1	47	81	0	1699	0	13	26027
81.045	158	43	26	1	47	81	0	1699	0	13	26033
81.06	158	43	28	1	47	81	0	1699	0	13	26040
81.075	160	43	30	1	47	81	0	1699	0	13	26048
81.09	158	43	30	1	47	81	0	1699	0	13	26053
81.105	159	43	27	1	47	81	0	1699	0	13	26058
81.12	158	43	28	1	47	81	0	1699	0	13	26064
81.135	157	43	30	1	47	81	0	1699	0	13	26069
81.15	159	43	29	1	47	81	0	1699	0	13	26074
81.165	157	43	29	1	47	81	0	1702	0	13	26077
81.18	158	43	32	1	47	81	0	1702	0	13	26083
81.195	163	43	32	1	47	81	0	1703	0	13	26094
81.21	164	43	33	1	47	81	0	1703	0	13	26103
81.225	164	43	30	1	47	81	0	1703	0	13	26105
81.24	163	43	30	1	47	81	0	1705	0	13	26110
81.255	164	43	30	1	47	81	0	1705	0	13	26115
81.27	163	43	29	1	47	81	0	1706	0	13	26119
81.285	162	43	24	1	47	81	0	1707	0	13	26125
81.3	158	43	27	0	47	81	0	1708	0	13	26133
81.315	160	43	29	0	47	81	0	1709	0	13	26142
81.33	162	43	28	0	47	81	0	1709	0	13	26150
81.345	162	43	27	1	47	81	0	1709	0	13	26153
81.36	161	43	27	1	47	81	0	1709	0	13	26161
81.375	161	44	28	0	47	81	0	1709	0	13	26172
81.39	162	44	28	1	47	81	0	1713	0	13	26178
81.405	160	44	30	1	47	81	0	1715	0	13	26183
81.42	162	44	30	0	47	81	0	1715	0	13	26192
81.435	165	44	33	1	47	81	0	1715	0	13	26201
81.45	163	44	35	0	47	81	0	1716	0	13	26207
81.465	164	44	33	0	47	81	0	1717	0	13	26215
81.48	166	44	31	1	47	81	0	1718	0	13	26220
81.495	167	44	31	1	47	81	0	1718	0	13	26227
81.51	167	44	31	1	47	81	0	1719	0	13	26228
81.525	168	43	30	2	47	81	0	1720	0	13	26235
81.54	169	43	26	2	47	81	0	1721	0	13	26240
81.555	169	43	21	1	47	81	0	1721	0	13	26244
81.57	167	43	26	2	47	81	0	1721	0	13	26248
81.585	165	43	26	2	47	81	0	1721	0	13	26251
81.6	166	43	27	2	47	81	0	1721	0	13	26255
81.615	163	43	27	2	47	81	0	1721	0	13	26259
81.63	163	43	27	2	47	81	0	1722	0	13	26264
81.645	165	43	28	2	47	81	0	1723	0	13	26271
81.66	164	43	30	2	47	81	0	1725	0	13	26274
81.675	166	43	26	1	47	81	0	1727	0	13	26280
81.69	165	43	29	2	47	81	0	1733	0	13	26288
81.705	162	43	31	2	47	81	0	1740	0	13	26292
81.72	163	43	32	2	47	81	0	1741	0	13	26300
81.735	163	43	33	3	47	81	0	1742	0	13	26308
81.75	163	43	32	2	47	81	0	1744	0	13	26312
81.765	163	43	35	3	47	81	0	1744	0	13	26316
81.78	166	43	34	3	47	81	0	1744	0	13	26322
81.795	166	43	38	3	47	81	0	1744	0	13	26330
81.81	167	43	34	3	47	81	0	1744	0	13	26334
81.825	170	43	33	2	47	81	0	1746	0	13	26342
81.84	170	43	32	3	47	81	0	1746	0	13	26345
81.855	168	43	33	2	47	81	0	1747	0	13	26351
81.87	168	43	35	3	47	81	0	1751	0	13	26355
81.885	168	43	34	3	47	81	0	1751	0	13	26358
81.9	169	43	38	3	47	81	0	1754	0	13	26368
81.915	168	43	40	3	47	81	0	1756	0	13	26372
81.93	166	43	36	2	47	81	0	1756	0	13	26374
81.945	165	43	32	1	47	81	0	1758	0	13	26378
81.96	164	43	36	1	47	81	0	1758	0	13	26386
81.975	165	43	35	2	47	81	0	1759	0	13	26391
81.99	167	43	30	1	47	81	0	1760	0	13	26394
82.005	167	43	30	1	47	81	0	1761	0	13	26396
82.02	165	43	31	2	47	81	0	1761	0	13	26400
82.035	167	43	30	2	47	81	0	1764	0	13	26409
82.05	168	43	31	2	47	81	0	1767	0	13	26413
82.065	167	43	33	2	47	81	0	1768	0	13	26419
82.08	167	43	33	2	47	81	0	1771	0	13	26424
82.095	168	43	33	2	47	81	0	1771	0	13	26431
82.11	168	43	33	2	47	81	0	1771	0	13	26435
82.125	170	43	33	2	47	81	0	1771	0	13	26441
82.14	171	43	38	2	47	81	0	1771	0	13	26448
82.155	171	43	37	2	47	81	0	1771	0	13	26452
82.17	170	43	35	2	47	81	0	1771	0	13	26455
82.185	166	43	34	2	47	81	0	1771	0	13	26461
82.2	168	43	33	2	47	81	0	1771	0	13	26470
82.215	171	43	32	1	47	81	0	1772	0	13	26479
82.23	171	43	31	1	47	81	0	1772	0	13	26483
82.245	169	43	29	2	47	81	0	1775	0	13	26489
82.26	172	43	25	1	47	81	0	1776	0	13	26494
82.275	172	43	26	1	47	81	0	1778	0	13	26497
82.29	170	43	31	3	47	81	0	1778	0	13	26506
82.305	168	43	33	3	47	81	0	1779	0	13	26512
82.32	169	43	30	2	47	81	0	1780	0	13	26518
82.335	171	43	33	3	47	81	0	1780	0	13	26525
82.35	170	43	34	3	47	81	0	1781	0	13	26531
82.365	171	43	35	3	53	81	0	1781	0	13	26534
82.38	167	43	37	4	53	81	0	1781	0	13	26537
82.395	168	43	36	4	53	81	0	1781	0	13	26543
82.41	167	43	35	4	53	81	0	1781	0	13	26547
82.425	166	43	36	4	53	81	0	1781	0	13	26552
82.44	165	43	35	4	53	81	0	1782	0	13	26554
82.455	164	43	34	4	53	81	0	1784	0	13	26557
82.47	161	43	37	4	53	81	0	1784	0	13	26562
82.485	164	43	35	4	53	81	0	1784	0	13	26572
82.5	164	43	35	4	53	81	0	1784	0	13	26577
82.515	165	43	34	3	53	81	0	1784	0	13	26580
82.53	164	43	31	2	53	81	0	1785	0	13	26584
82.545	164	43	32	2	53	81	0	1786	0	13	26588
82.56	165	43	37	3	53	81	0	1791	0	13	26597
82.575	167	43	40	3	53	81	0	1792	0	13	26608
82.59	167	43	39	3	53	81	0	1792	0	13	26613
82.605	169	43	40	3	53	81	0	1792	0	13	26617
82.62	169	43	38	2	53	81	0	1792	0	13	26618
82.635	169	43	40	3	53	81	0	1793	0	13	26623
82.65	166	43	41	3	53	81	0	1793	0	13	26625
82.665	168	43	42	3	53	81	0	1794	0	13	26633
82.68	169	43	39	3	53	81	0	1795	0	13	26636
82.695	169	43	34	2	53	81	0	1795	0	13	26642
82.71	170	43	31	2	53	81	0	1799	0	13	26646
82.725	168	43	31	2	53	81	0	1800	0	13	26650
82.74	168	43	28	2	53	81	0	1801	0	13	26652
82.755	169	43	29	2	53	81	0	1801	0	13	26661
82.77	169	43	30	2	53	81	0	1801	0	13	26664
82.785	166	43	31	2	53	81	0	1802	0	13	26668
82.8	165	43	34	2	53	81	0	1802	0	13	26676
82.815	165	43	32	2	53	81	0	1803	0	13	26680
82.83	163	43	33	2	53	81	0	1803	0	13	26687
82.845	162	43	28	1	53	81	0	1803	0	13	26691
82.86	164	43	29	2	53	81	0	1803	0	13	26697
82.875	163	43	31	2	53	81	0	1804	0	13	26702
82.89	163	42	28	2	53	82	0	1804	0	13	26704
82.905	162	42	28	2	53	82	0	1804	0	13	26710
82.92	166	42	26	2	53	82	0	1805	0	13	26718
82.935	166	42	29	2	53	82	0	1805	0	13	26724
82.95	164	42	31	2	53	82	0	1805	0	13	26729
82.965	162	42	31	2	53	82	0	1805	0	13	26735
82.98	163	42	30	2	53	82	0	1805	0	13	26737
82.995	167	42	32	2	53	82	0	1806	0	13	26746
83.01	167	42	34	2	53	82	0	1807	0	13	26750
83.025	164	42	38	3	53	82	0	1808	0	13	26756
83.04	166	42	37	1	53	82	0	1808	0	13	26766
83.055	167	42	35	0	53	82	0	1808	0	13	26769
83.07	165	42	33	1	53	82	0	1808	0	13	26776
83.085	164	41	32	1	53	82	0	1809	0	13	26779
83.1	166	41	35	2	53	82	0	1809	0	13	26784
83.115	165	41	35	2	53	82	0	1809	0	13	26788
83.13	164	41	35	2	53	82	0	1810	0	13	26791
83.145	168	41	37	2	53	82	0	1810	0	13	26797
83.16	167	41	37	2	53	82	0	1810	0	13	26801
83.175	167	41	36	2	53	82	0	1810	0	13	26802
83.19	166	41	33	2	53	82	0	1810	0	13	26804
83.205	167	41	35	3	53	82	0	1810	0	13	26813
83.22	167	41	37	3	53	82	0	1810	0	13	26818
83.235	165	41	36	2	53	82	0	1810	0	13	26820
83.25	166	41	36	3	53	82	0	1812	0	13	26825
83.265	167	41	32	3	53	82	0	1812	0	13	26830
83.28	168	41	33	3	53	82	0	1812	0	13	26833
83.295	168	41	32	3	53	82	0	1812	0	13	26835
83.31	166	41	33	3	53	82	0	1812	0	13	26840
83.325	166	41	35	3	53	82	0	1812	0	13	26845
83.34	164	41	33	3	53	82	0	1812	0	13	26847
83.355	164	40	31	3	53	82	0	1812	0	13	26848
83.37	163	40	30	3	53	82	0	1812	0	13	26853
83.385	162	40	29	2	53	82	0	1813	0	13	26858
83.4	162	40	28	2	53	83	0	1815	0	13	26863
83.415	162	40	28	2	53	83	0	1815	0	13	26867
83.43	160	40	26	1	53	83	0	1816	0	13	26873
83.445	161	40	26	2	53	83	0	1817	0	13	26878
83.46	161	40	27	2	53	83	0	1817	0	13	26882
83.475	162	40	31	2	53	83	0	1817	0	13	26889
83.49	162	40	29	1	53	83	0	1821	0	13	26895
83.505	166	40	32	2	53	84	0	1823	0	13	26903
83.52	165	39	28	2	53	84	0	1823	0	13	26904
83.535	162	39	32	2	53	84	0	1827	0	13	26910
83.55	162	39	34	2	53	84	0	1827	0	13	26916
83.565	160	39	35	2	53	84	0	1827	0	13	26920
83.58	161	39	35	2	53	84	0	1827	0	13	26927
83.595	163	39	36	2	53	84	0	1827	0	13	26935
83.61	162	39	36	0	53	84	0	1829	0	13	26942
83.625	162	39	36	0	54	84	0	1832	0	13	26952
83.64	160	39	36	0	54	84	0	1834	0	13	26958
83.655	159	39	35	0	54	84	0	1837	0	13	26968
83.67	159	39	31	0	55	84	0	1840	0	13	26974
83.685	164	39	31	0	55	84	0	1841	0	13	26983
83.7	164	39	32	0	55	85	0	1842	0	13	26988
83.715	164	39	34	0	55	85	0	1842	0	13	26991
83.73	164	39	35	0	55	85	0	1843	0	13	27000
83.745	166	39	31	0	55	85	0	1844	0	13	27007
83.76	166	39	31	0	55	85	0	1848	0	13	27015
83.775	168	39	30	0	55	85	0	1848	0	13	27023
83.79	167	39	29	0	55	85	0	1848	0	13	27025
83.805	167	39	25	0	55	85	0	1849	0	13	27029
83.82	165	39	26	0	55	85	0	1850	0	13	27036
83.835	169	39	25	0	55	85	0	1850	0	14	27042
83.85	170	39	29	0	55	85	0	1857	0	14	27051
83.865	170	39	27	0	55	85	0	1860	0	14	27057
83.88	169	39	25	0	55	85	0	1864	0	14	27060
83.895	169	39	23	0	55	85	0	1864	0	14	27066
83.91	169	39	25	0	55	85	0	1866	0	14	27072
83.925	168	39	30	0	55	85	0	1866	0	14	27082
83.94	166	39	28	0	55	85	0	1866	0	14	27086
83.955	165	39	27	0	55	85	0	1866	0	14	27093
83.97	163	39	25	0	55	85	0	1867	0	14	27098
83.985	164	39	25	0	55	85	0	1869	0	14	27106
84	163	40	24	0	55	85	0	1869	0	14	27108
84.015	163	40	24	0	55	85	0	1869	0	14	27112
84.03	163	40	26	0	55	85	0	1869	0	14	27118
84.045	163	40	24	0	55	85	0	1870	0	14	27120
84.06	165	40	26	0	55	85	0	1870	0	14	27126
84.075	165	40	26	0	55	85	0	1873	0	14	27131
84.09	164	40	24	0	55	85	0	1876	0	14	27136
84.105	165	40	24	0	55	85	0	1876	0	14	27143
84.12	165	40	24	0	55	86	0	1876	0	14	27148
84.135	164	40	24	0	55	86	0	1876	0	14	27152
84.15	162	40	25	0	55	86	0	1876	0	14	27159
84.165	162	40	25	0	55	86	0	1876	0	14	27163
84.18	163	40	27	0	55	86	0	1876	0	15	27168
84.195	166	40	25	0	55	86	0	1879	0	15	27175
84.21	168	40	27	0	55	86	0	1880	0	15	27185
84.225	165	40	27	0	55	86	0	1880	0	15	27190
84.24	161	40	27	0	55	86	0	1880	0	15	27193
84.255	164	40	27	0	55	86	0	1880	0	15	27202
84.27	162	40	29	0	55	86	0	1880	0	15	27210
84.285	163	40	25	1	55	86	0	1884	0	15	27215
84.3	164	40	30	1	55	86	0	1886	0	15	27226
84.315	164	40	33	0	55	86	0	1886	0	15	27238
84.33	165	40	34	0	55	86	0	1888	0	15	27243
84.345	166	40	33	0	55	86	0	1888	0	15	27249
84.36	167	41	32	0	55	86	0	1888	0	15	27259
84.375	169	41	31	0	55	86	0	1891	0	15	27266
