Time (s),A(lg1),A(lg2),A(lg3),A(lg4),A(lg5),B(lg1),B(lg2),B(lg3),B(lg4),B(lg5),A(lg1!1).A(lg1!1),A(lg2!1).A(lg2!1),A(lg3!1).A(lg3!1),A(lg4!1).A(lg4!1),A(lg5!1).A(lg5!1),A(lg1!1).A(lg2!1),A(lg1!1).A(lg3!1),A(lg1!1).A(lg4!1),A(lg1!1).A(lg5!1),A(lg2!1).A(lg3!1),A(lg2!1).A(lg4!1),A(lg2!1).A(lg5!1),A(lg3!1).A(lg4!1),A(lg3!1).A(lg5!1),A(lg4!1).A(lg5!1),B(lg1!1).B(lg1!1),B(lg2!1).B(lg2!1),B(lg3!1).B(lg3!1),B(lg4!1).B(lg4!1),B(lg5!1).B(lg5!1),B(lg1!1).B(lg2!1),B(lg1!1).B(lg3!1),B(lg1!1).B(lg4!1),B(lg1!1).B(lg5!1),B(lg2!1).B(lg3!1),B(lg2!1).B(lg4!1),B(lg2!1).B(lg5!1),B(lg3!1).B(lg4!1),B(lg3!1).B(lg5!1),B(lg4!1).B(lg5!1),A(lg1!1).B(lg1!1),A(lg1!1).B(lg2!1),A(lg1!1).B(lg3!1),A(lg1!1).B(lg4!1),A(lg1!1).B(lg5!1),A(lg2!1).B(lg1!1),A(lg2!1).B(lg2!1),A(lg2!1).B(lg3!1),A(lg2!1).B(lg4!1),A(lg2!1).B(lg5!1),A(lg3!1).B(lg1!1),A(lg3!1).B(lg2!1),A(lg3!1).B(lg3!1),A(lg3!1).B(lg4!1),A(lg3!1).B(lg5!1),A(lg4!1).B(lg1!1),A(lg4!1).B(lg2!1),A(lg4!1).B(lg3!1),A(lg4!1).B(lg4!1),A(lg4!1).B(lg5!1),A(lg5!1).B(lg1!1),A(lg5!1).B(lg2!1),A(lg5!1).B(lg3!1),A(lg5!1).B(lg4!1),A(lg5!1).B(lg5!1)
0.357,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.358,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.359,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.36,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.361,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.362,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.363,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.364,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.365,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.366,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.367,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.368,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.369,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.37,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.371,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.372,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.373,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.374,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.375,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.376,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.377,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.378,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.379,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.38,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.381,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.382,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.383,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.384,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.385,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.386,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.387,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.388,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.389,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.39,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.391,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.392,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.393,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.394,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.395,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.396,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.397,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.398,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.399,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.4,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.401,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.402,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.403,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.404,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.405,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.406,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.407,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.408,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.409,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.41,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.411,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.412,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.413,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.414,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.415,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.416,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.417,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.418,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.419,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.42,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.421,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.422,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.423,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.424,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.425,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.426,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.427,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.428,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.429,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.43,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.431,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.432,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.433,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.434,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.435,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.436,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.437,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.438,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.439,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.44,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.441,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.442,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.443,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.444,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.445,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.446,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.447,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.448,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.449,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.45,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.451,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.452,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.453,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
