Time (s),A(lg1),A(lg2),A(lg3),A(lg4),A(lg5),B(lg1),B(lg2),B(lg3),B(lg4),B(lg5),A(lg1!1).A(lg1!1),A(lg2!1).A(lg2!1),A(lg3!1).A(lg3!1),A(lg4!1).A(lg4!1),A(lg5!1).A(lg5!1),A(lg1!1).A(lg2!1),A(lg1!1).A(lg3!1),A(lg1!1).A(lg4!1),A(lg1!1).A(lg5!1),A(lg2!1).A(lg3!1),A(lg2!1).A(lg4!1),A(lg2!1).A(lg5!1),A(lg3!1).A(lg4!1),A(lg3!1).A(lg5!1),A(lg4!1).A(lg5!1),B(lg1!1).B(lg1!1),B(lg2!1).B(lg2!1),B(lg3!1).B(lg3!1),B(lg4!1).B(lg4!1),B(lg5!1).B(lg5!1),B(lg1!1).B(lg2!1),B(lg1!1).B(lg3!1),B(lg1!1).B(lg4!1),B(lg1!1).B(lg5!1),B(lg2!1).B(lg3!1),B(lg2!1).B(lg4!1),B(lg2!1).B(lg5!1),B(lg3!1).B(lg4!1),B(lg3!1).B(lg5!1),B(lg4!1).B(lg5!1),A(lg1!1).B(lg1!1),A(lg1!1).B(lg2!1),A(lg1!1).B(lg3!1),A(lg1!1).B(lg4!1),A(lg1!1).B(lg5!1),A(lg2!1).B(lg1!1),A(lg2!1).B(lg2!1),A(lg2!1).B(lg3!1),A(lg2!1).B(lg4!1),A(lg2!1).B(lg5!1),A(lg3!1).B(lg1!1),A(lg3!1).B(lg2!1),A(lg3!1).B(lg3!1),A(lg3!1).B(lg4!1),A(lg3!1).B(lg5!1),A(lg4!1).B(lg1!1),A(lg4!1).B(lg2!1),A(lg4!1).B(lg3!1),A(lg4!1).B(lg4!1),A(lg4!1).B(lg5!1),A(lg5!1).B(lg1!1),A(lg5!1).B(lg2!1),A(lg5!1).B(lg3!1),A(lg5!1).B(lg4!1),A(lg5!1).B(lg5!1)
0.284,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.285,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.286,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.287,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.288,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.289,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.29,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.291,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.292,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.293,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.294,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.295,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.296,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.297,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.298,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.299,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.3,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.301,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.302,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.303,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.304,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.305,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.306,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.307,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.308,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.309,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.31,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.311,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.312,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.313,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.314,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.315,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.316,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.317,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.318,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.319,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.32,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.321,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.322,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.323,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.324,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.325,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.326,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.327,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.328,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.329,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.33,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.331,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.332,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.333,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.334,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.335,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.336,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.337,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.338,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.339,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.34,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.341,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.342,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.343,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.344,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.345,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.346,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.347,29,29,23,28,34,19,24,31,22,23,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,8,5,6,5,5,5
0.348,29,29,23,27,32,18,23,31,22,22,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,8,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.349,29,29,24,27,32,19,23,31,22,22,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,15,9,8,9,9,5,11,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.35,29,29,24,27,32,17,20,31,22,21,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.351,29,29,24,27,32,17,20,31,22,21,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.352,29,29,24,27,32,17,20,31,22,21,2,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.353,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.354,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.355,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.356,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.357,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.358,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.359,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.36,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.361,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.362,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.363,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.364,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.365,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.366,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.367,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.368,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.369,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.37,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.371,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.372,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.373,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.374,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.375,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.376,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.377,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.378,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.379,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
0.38,31,29,24,27,32,17,20,31,22,21,1,6,2,5,5,10,12,10,8,7,7,4,9,12,6,4,5,5,2,4,17,9,8,9,9,5,12,10,9,12,4,4,1,12,6,7,6,7,7,4,7,7,6,7,5,8,3,3,8,9,6,7,5,5,5
